   -15m__0m 
  0.000000 ,  1.000000, 0.000000 
  0.841471 ,  0.540302, 0.841471 
  0.909297 ,  -0.416147, 0.909297 
  0.141120 ,  -0.989992, 0.141120 
  -0.756802 ,  -0.653644, -0.756802 
  -0.958924 ,  0.283662, -0.958924 
  -0.279415 ,  0.960170, -0.279415 
  0.656987 ,  0.753902, 0.656987 
  0.989358 ,  -0.145500, 0.989358 
  0.412118 ,  -0.911130, 0.412118 
  -0.544021 ,  -0.839072, -0.544021 
  -0.999990 ,  0.004426, -0.999990 
  -0.536573 ,  0.843854, -0.536573 
  0.420167 ,  0.907447, 0.420167 
  0.990607 ,  0.136737, 0.990607 
  0.650288 ,  -0.759688, 0.650288 
  -0.287903 ,  -0.957659, -0.287903 
  -0.961397 ,  -0.275163, -0.961397 
  -0.750987 ,  0.660317, -0.750987 
  0.149877 ,  0.988705, 0.149877 
  0.912945 ,  0.408082, 0.912945 
  0.836656 ,  -0.547729, 0.836656 
  -0.008851 ,  -0.999961, -0.008851 
  -0.846220 ,  -0.532833, -0.846220 
  -0.905578 ,  0.424179, -0.905578 
  -0.132352 ,  0.991203, -0.132352 
  0.762558 ,  0.646919, 0.762558 
  0.956376 ,  -0.292139, 0.956376 
  0.270906 ,  -0.962606, 0.270906 
  -0.663634 ,  -0.748058, -0.663634 
  -0.988032 ,  0.154251, -0.988032 
  -0.404038 ,  0.914742, -0.404038 
  0.551427 ,  0.834223, 0.551427 
  0.999912 ,  -0.013277, 0.999912 
  0.529083 ,  -0.848570, 0.529083 
  -0.428183 ,  -0.903692, -0.428183 
  -0.991779 ,  -0.127964, -0.991779 
  -0.643538 ,  0.765414, -0.643538 
  0.296369 ,  0.955074, 0.296369 
  0.963795 ,  0.266643, 0.963795 
  0.745113 ,  -0.666938, 0.745113 
  -0.158623 ,  -0.987339, -0.158623 
  -0.916522 ,  -0.399985, -0.916522 
  -0.831775 ,  0.555113, -0.831775 
  0.017702 ,  0.999843, 0.017702 
  0.850904 ,  0.525322, 0.850904 
  0.901788 ,  -0.432178, 0.901788 
  0.123573 ,  -0.992335, 0.123573 
  -0.768255 ,  -0.640144, -0.768255 
  -0.953753 ,  0.300593, -0.953753 
  -0.262375 ,  0.964966, -0.262375 
  0.670229 ,  0.742154, 0.670229 
  0.986628 ,  -0.162991, 0.986628 
  0.395925 ,  -0.918283, 0.395925 
  -0.558789 ,  -0.829310, -0.558789 
  -0.999755 ,  0.022127, -0.999755 
  -0.521551 ,  0.853220, -0.521551 
  0.436165 ,  0.899867, 0.436165 
  0.992873 ,  0.119180, 0.992873 
  0.636738 ,  -0.771080, 0.636738 
  -0.304811 ,  -0.952413, -0.304811 
  -0.966118 ,  -0.258102, -0.966118 
  -0.739181 ,  0.673507, -0.739181 
  0.167356 ,  0.985897, 0.167356 
  0.920026 ,  0.391857, 0.920026 
  0.826829 ,  -0.562454, 0.826829 
  -0.026551 ,  -0.999647, -0.026551 
  -0.855520 ,  -0.517770, -0.855520 
  -0.897928 ,  0.440143, -0.897928 
  -0.114785 ,  0.993390, -0.114785 
  0.773891 ,  0.633319, 0.773891 
  0.951055 ,  -0.309023, 0.951055 
  0.253823 ,  -0.967251, 0.253823 
  -0.676772 ,  -0.736193, -0.676772 
  -0.985146 ,  0.171717, -0.985146 
  -0.387782 ,  0.921751, -0.387782 
  0.566108 ,  0.824331, 0.566108 
  0.999520 ,  -0.030975, 0.999520 
  0.513978 ,  -0.857803, 0.513978 
  -0.444113 ,  -0.895971, -0.444113 
  -0.993889 ,  -0.110387, -0.993889 
  -0.629888 ,  0.776686, -0.629888 
  0.313229 ,  0.949678, 0.313229 
  0.968364 ,  0.249540, 0.968364 
  0.733190 ,  -0.680023, 0.733190 
  -0.176076 ,  -0.984377, -0.176076 
  -0.923458 ,  -0.383698, -0.923458 
  -0.821818 ,  0.569750, -0.821818 
  0.035398 ,  0.999373, 0.035398 
  0.860069 ,  0.510177, 0.860069 
  0.893997 ,  -0.448074, 0.893997 
  0.105988 ,  -0.994367, 0.105988 
  -0.779466 ,  -0.626444, -0.779466 
  -0.948282 ,  0.317429, -0.948282 
  -0.245252 ,  0.969459, -0.245252 
  0.683262 ,  0.730174, 0.683262 
  0.983588 ,  -0.180430, 0.983588 
  0.379608 ,  -0.925148, 0.379608 
  -0.573382 ,  -0.819288, -0.573382 
  -0.999207 ,  0.039821, -0.999207 
